Device,ERU - 01,ERU - 01,ERU - 01,ERU - 01
Point,Exhaust Fan Air Flow Active,Exhaust Fan Speed Output Command,Exhaust Fan Start Stop Command,EA TEMP 4
12/06/17 15:15:00,0,0.336,1,42.6
12/06/17 15:30:00,0,0.332,1,42.6
12/06/17 15:45:00,0,0.331,1,42.7
12/06/17 16:00:00,0,0.329,1,43.1
12/06/17 16:15:00,0,0.329,1,43.5
12/06/17 16:30:00,0,0.331,1,43.5
12/06/17 16:45:00,0,0.356,1,43.6
12/06/17 17:00:00,0,0.387,1,43.9
12/06/17 17:15:00,0,0.464,1,43.8
12/06/17 17:30:00,0,0.61,1,44.3
12/06/17 17:45:00,0,0.536,1,43.9
12/06/17 18:00:00,0,0.456,1,44
12/06/17 18:15:00,0,0.411,1,44
12/06/17 18:30:00,0,0.4,1,44.4
12/06/17 18:45:00,0,0.42,1,44.6
12/06/17 19:00:00,0,0.503,1,44.5
12/06/17 19:15:00,0,0.562,1,44.8
12/06/17 19:30:00,0,0.516,1,44.9
12/06/17 19:45:00,0,0.474,1,44.9
12/06/17 20:00:00,0,0.485,1,45.1
12/06/17 20:15:00,0,0.502,1,45.1
12/06/17 20:30:00,0,0.48,1,45.1
12/06/17 20:45:00,0,0.445,1,45.1
12/06/17 21:00:00,0,0.423,1,45.2
12/06/17 21:15:00,0,0.413,1,45.2
12/06/17 21:30:00,0,0.417,1,45.3
12/06/17 21:45:00,0,0.436,1,45.7
12/06/17 22:00:00,0,0.459,1,45.6
12/06/17 22:15:00,0,0.445,1,45.8
12/06/17 22:30:00,0,0.415,1,45.8
12/06/17 22:45:00,0,0.404,1,46
12/06/17 23:00:00,0,0.423,1,45.9
12/06/17 23:15:00,0,0.435,1,45.9
12/06/17 23:30:00,0,0.454,1,46.1
12/06/17 23:45:00,0,0.487,1,46.2
12/07/17 0:00:00,0,0.503,1,46.3
12/07/17 0:15:00,0,0.509,1,46.3
12/07/17 0:30:00,0,0.518,1,46.5
12/07/17 0:45:00,0,0.534,1,46.5
12/07/17 1:00:00,0,0.553,1,46.5
12/07/17 1:15:00,0,0.557,1,46.6
12/07/17 1:30:00,0,0.535,1,46.5
12/07/17 1:45:00,0,0.525,1,46.5
12/07/17 2:00:00,0,0.527,1,46.6
12/07/17 2:15:00,0,0.53,1,46.6
12/07/17 2:30:00,0,0.559,1,47
12/07/17 2:45:00,0,0.57,1,47
12/07/17 3:00:00,0,0.565,1,46.8
12/07/17 3:15:00,0,0.551,1,46.8
12/07/17 3:30:00,0,0.536,1,46.5
12/07/17 3:45:00,0,0.536,1,46.4
12/07/17 4:00:00,0,0.533,1,46.4
12/07/17 4:15:00,0,0.56,1,46.5
12/07/17 4:30:00,0,0.569,1,46.5
12/07/17 4:45:00,0,0.563,1,46.5
12/07/17 5:00:00,0,0.546,1,46.3
12/07/17 5:15:00,0,0.543,1,46.3
12/07/17 5:30:00,0,0.538,1,46.2
12/07/17 5:45:00,0,0.562,1,46.1
12/07/17 6:00:00,0,0.558,1,46.3
12/07/17 6:15:00,0,0.534,1,46
12/07/17 6:30:00,0,0.537,1,46
12/07/17 6:45:00,0,0.508,1,45.8
12/07/17 7:00:00,0,0.455,1,45.8
12/07/17 7:15:00,0,0.409,1,45.7
12/07/17 7:30:00,0,0.376,1,45.7
12/07/17 7:45:00,0,0.355,1,45.8
12/07/17 8:00:00,0,0.341,1,45.7
12/07/17 8:15:00,0,0.349,1,45.9
12/07/17 8:30:00,0,0.336,1,45.9
12/07/17 8:45:00,0,0.329,1,45.8
12/07/17 9:00:00,0,0.325,1,45.9
12/07/17 9:15:00,0,0.323,1,46.1
12/07/17 9:30:00,0,0.321,1,46.6
12/07/17 9:45:00,0,0.322,1,46.6
12/07/17 10:00:00,0,0.32,1,47.1
12/07/17 10:15:00,0,0.319,1,47.1
12/07/17 10:30:00,0,0.32,1,47.5
12/07/17 10:45:00,0,0.322,1,47.8
12/07/17 11:00:00,0,0.323,1,48
12/07/17 11:15:00,0,0.323,1,47.9
12/07/17 11:30:00,0,0.324,1,48.1
12/07/17 11:45:00,0,0.324,1,48.3
12/07/17 12:00:00,0,0.324,1,48.8
12/07/17 12:15:00,0,0.325,1,49
12/07/17 12:30:00,0,0.325,1,49.7
12/07/17 12:45:00,0,0.325,1,49.8
12/07/17 13:00:00,0,0.322,1,49.8
12/07/17 13:15:00,0,0.336,1,53
12/07/17 13:30:00,0,0.35,1,54.3
12/07/17 13:45:00,0,0.365,1,54.6
12/07/17 14:00:00,0,0.37,1,55
12/07/17 14:15:00,0,0.376,1,55.2
12/07/17 14:30:00,0,0.4,1,54.9
12/07/17 14:45:00,0,0.392,1,55.1
12/07/17 15:00:00,0,0.387,1,54.9
12/07/17 15:15:00,0,0.385,1,54.9
12/07/17 15:30:00,0,0.383,1,54.7
12/07/17 15:45:00,0,0.381,1,54.6
12/07/17 16:00:00,0,0.38,1,54.6
12/07/17 16:15:00,0,0.379,1,54.5
12/07/17 16:30:00,0,0.378,1,54.3
12/07/17 16:45:00,0,0.377,1,54.3
12/07/17 17:00:00,0,0.377,1,54.2
12/07/17 17:15:00,0,0.376,1,54.3
12/07/17 17:30:00,0,0.376,1,54.1
12/07/17 17:45:00,0,0.375,1,54
12/07/17 18:00:00,0,0.376,1,53.8
12/07/17 18:15:00,0,0.376,1,53.7
12/07/17 18:30:00,0,0.376,1,53.6
12/07/17 18:45:00,0,0.376,1,53.6
12/07/17 19:00:00,0,0.376,1,53.7
12/07/17 19:15:00,0,0.376,1,53.5
12/07/17 19:30:00,0,0.376,1,53.2
12/07/17 19:45:00,0,0.376,1,53.1
12/07/17 20:00:00,0,0.377,1,53.1
12/07/17 20:15:00,0,0.383,1,53.1
12/07/17 20:30:00,0,0.399,1,53.2
12/07/17 20:45:00,0,0.412,1,53.3
12/07/17 21:00:00,0,0.409,1,53
12/07/17 21:15:00,0,0.398,1,52.7
12/07/17 21:30:00,0,0.39,1,52.5
12/07/17 21:45:00,0,0.384,1,52.4
12/07/17 22:00:00,0,0.381,1,52.3
12/07/17 22:15:00,0,0.383,1,54
12/07/17 22:30:00,0,0.385,1,54.2
12/07/17 22:45:00,0,0.386,1,54.3
12/07/17 23:00:00,0,0.388,1,54.5
12/07/17 23:15:00,0,0.387,1,54.2
12/07/17 23:30:00,0,0.388,1,54.3
12/07/17 23:45:00,0,0.388,1,54.4
12/08/17 0:00:00,0,0.388,1,54.3
12/08/17 0:15:00,0,0.387,1,54.4
12/08/17 0:30:00,0,0.387,1,54.3
12/08/17 0:45:00,0,0.388,1,54.3
12/08/17 1:00:00,0,0.387,1,54.2
12/08/17 1:15:00,0,0.387,1,54.2
12/08/17 1:30:00,0,0.386,1,54.2
12/08/17 1:45:00,0,0.386,1,54.1
12/08/17 2:00:00,0,0.387,1,54.2
12/08/17 2:15:00,0,0.388,1,54.3
12/08/17 2:30:00,0,0.391,1,53.3
12/08/17 2:45:00,0,0.396,1,53.2
12/08/17 3:00:00,0,0.397,1,53
12/08/17 3:15:00,0,0.396,1,53.1
12/08/17 3:30:00,0,0.393,1,53
12/08/17 3:45:00,0,0.391,1,53
12/08/17 4:00:00,0,0.39,1,52.9
12/08/17 4:15:00,0,0.392,1,53
12/08/17 4:30:00,0,0.402,1,53.1
12/08/17 4:45:00,0,0.419,1,52.9
12/08/17 5:00:00,0,0.434,1,52.8
12/08/17 5:15:00,0,0.428,1,52.2
12/08/17 5:30:00,0,0.412,1,51.6
12/08/17 5:45:00,0,0.402,1,51.3
12/08/17 6:00:00,0,0.397,1,50.8
12/08/17 6:15:00,0,0.39,1,49.7
12/08/17 6:30:00,0,0.387,1,49.3
12/08/17 6:45:00,0,0.385,1,49.2
12/08/17 7:00:00,0,0.381,1,49.1
12/08/17 7:15:00,0,0.379,1,49
12/08/17 7:30:00,0,0.376,1,48.6
12/08/17 7:45:00,0,0.377,1,50.2
12/08/17 8:00:00,0,0.38,1,50.7
12/08/17 8:15:00,0,0.387,1,50.6
12/08/17 8:30:00,0,0.382,1,49.3
12/08/17 8:45:00,0,0.381,1,48.7
12/08/17 9:00:00,0,0.378,1,48.4
12/08/17 9:15:00,0,0.377,1,48.3
12/08/17 9:30:00,0,0.375,1,47.9
12/08/17 9:45:00,0,0.372,1,45
12/08/17 10:00:00,0,0.364,1,40.1
12/08/17 10:15:00,0,0.365,1,40.9
12/08/17 10:30:00,0,0.359,1,39.8
12/08/17 10:45:00,0,0.356,1,39.3
12/08/17 11:00:00,0,0.353,1,39
12/08/17 11:15:00,0,0.35,1,38.4
12/08/17 11:30:00,0,0.351,1,38.4
12/08/17 11:45:00,0,0.349,1,38.1
12/08/17 12:00:00,0,0.348,1,38
12/08/17 12:15:00,0,0.347,1,38
12/08/17 12:30:00,0,0.346,1,38.1
12/08/17 12:45:00,0,0.347,1,38.2
12/08/17 13:00:00,0,0.346,1,38.4
12/08/17 13:15:00,0,0.348,1,38.3
12/08/17 13:30:00,0,0.348,1,38.6
12/08/17 13:45:00,0,0.349,1,38.8
12/08/17 14:00:00,0,0.35,1,38.8
12/08/17 14:15:00,0,0.349,1,38.9
12/08/17 14:30:00,0,0.349,1,38.8
12/08/17 14:45:00,0,0.35,1,39.1
12/08/17 15:00:00,0,0.349,1,39.4
12/08/17 15:15:00,0,0.032,1,38.4
12/08/17 15:30:00,0,0.161,1,37.4
12/08/17 15:45:00,0,0.244,1,38.1
12/08/17 16:00:00,0,0.286,1,38.1
12/08/17 16:15:00,0,0.308,1,38.1
12/08/17 16:30:00,0,0.322,1,38
12/08/17 16:45:00,0,0.331,1,37.8
12/08/17 17:00:00,0,0.336,1,37.7
12/08/17 17:15:00,0,0.341,1,37.8
12/08/17 17:30:00,0,0.342,1,37.9
12/08/17 17:45:00,0,0.345,1,38.1
12/08/17 18:00:00,0,0.345,1,38.3
12/08/17 18:15:00,0,0.345,1,37.9
12/08/17 18:30:00,0,0.345,1,38.1
12/08/17 18:45:00,0,0.346,1,38.2
12/08/17 19:00:00,0,0.345,1,38.2
12/08/17 19:15:00,0,0.346,1,38.1
12/08/17 19:30:00,0,0.345,1,37.8
12/08/17 19:45:00,0,0.344,1,37.9
12/08/17 20:00:00,0,0.345,1,37.9
12/08/17 20:15:00,0,0.345,1,38
12/08/17 20:30:00,0,0.345,1,38.1
12/08/17 20:45:00,0,0.345,1,38.3
12/08/17 21:00:00,0,0.346,1,38.8
12/08/17 21:15:00,0,0.345,1,38.5
12/08/17 21:30:00,0,0.346,1,38.5
12/08/17 21:45:00,0,0.346,1,38.8
12/08/17 22:00:00,0,0.347,1,39.2
12/08/17 22:15:00,0,0.349,1,39.3
12/08/17 22:30:00,0,0.35,1,38.8
12/08/17 22:45:00,0,0.35,1,38.6
12/08/17 23:00:00,0,0.352,1,38.6
12/08/17 23:15:00,0,0.351,1,38.8
12/08/17 23:30:00,0,0.352,1,38.9
12/08/17 23:45:00,0,0.352,1,38.9
12/09/17 0:00:00,0,0.353,1,39.3
12/09/17 0:15:00,0,0.358,1,39.6
12/09/17 0:30:00,0,0.371,1,39.7
12/09/17 0:45:00,0,0.39,1,39.9
12/09/17 1:00:00,0,0.408,1,39.7
12/09/17 1:15:00,0,0.417,1,39.6
12/09/17 1:30:00,0,0.425,1,39.3
12/09/17 1:45:00,0,0.431,1,39.3
12/09/17 2:00:00,0,0.434,1,39.3
12/09/17 2:15:00,0,0.444,1,39.3
12/09/17 2:30:00,0,0.439,1,39
12/09/17 2:45:00,0,0.425,1,38.7
12/09/17 3:00:00,0,0.413,1,38.5
12/09/17 3:15:00,0,0.411,1,38.6
12/09/17 3:30:00,0,0.421,1,38.6
12/09/17 3:45:00,0,0.419,1,38.6
12/09/17 4:00:00,0,0.413,1,38.6
12/09/17 4:15:00,0,0.409,1,38.7
12/09/17 4:30:00,0,0.417,1,38.8
12/09/17 4:45:00,0,0.438,1,38.8
12/09/17 5:00:00,0,0.456,1,39
12/09/17 5:15:00,0,0.441,1,38.6
12/09/17 5:30:00,0,0.418,1,38.3
12/09/17 5:45:00,0,0.401,1,38.1
12/09/17 6:00:00,0,0.394,1,37.9
12/09/17 6:15:00,0,0.408,1,37.8
12/09/17 6:30:00,0,0.438,1,38
12/09/17 6:45:00,0,0.449,1,37.9
12/09/17 7:00:00,0,0.438,1,37.7
12/09/17 7:15:00,0,0.407,1,37.2
12/09/17 7:30:00,0,0.383,1,36.9
12/09/17 7:45:00,0,0.37,1,36.7
12/09/17 8:00:00,0,0.36,1,36.5
12/09/17 8:15:00,0,0.354,1,36.5
12/09/17 8:30:00,0,0.35,1,36.5
12/09/17 8:45:00,0,0.348,1,36.5
12/09/17 9:00:00,0,0.347,1,36.6
12/09/17 9:15:00,0,0.347,1,36.7
12/09/17 9:30:00,0,0.346,1,36.8
12/09/17 9:45:00,0,0.345,1,36.9
12/09/17 10:00:00,0,0.345,1,36.9
12/09/17 10:15:00,0,0.347,1,37
12/09/17 10:30:00,0,0.347,1,37
12/09/17 10:45:00,0,0.346,1,37.3
12/09/17 11:00:00,0,0.346,1,37.5
12/09/17 11:15:00,0,0.346,1,37.9
12/09/17 11:30:00,0,0.347,1,38.3
12/09/17 11:45:00,0,0.347,1,38.9
12/09/17 12:00:00,0,0.347,1,39.5
12/09/17 12:15:00,0,0.353,1,45.1
12/09/17 12:30:00,0,0.359,1,45.9
12/09/17 12:45:00,0,0.363,1,46.5
12/09/17 13:00:00,0,0.366,1,46.6
12/09/17 13:15:00,0,0.37,1,47
12/09/17 13:30:00,0,0.384,1,47.7
12/09/17 13:45:00,0,0.399,1,48
12/09/17 14:00:00,0,0.425,1,49
12/09/17 14:15:00,0,0.455,1,49.8
12/09/17 14:30:00,0,0.466,1,50.2
12/09/17 14:45:00,0,0.474,1,50.5
12/09/17 15:00:00,0,0.496,1,51.2
12/09/17 15:15:00,0,0.575,1,52.8
12/09/17 15:30:00,0,0.632,1,53.6
12/09/17 15:45:00,0,0.632,1,53.4
12/09/17 16:00:00,0,0.591,1,52.8
12/09/17 16:15:00,0,0.52,1,51.5
12/09/17 16:30:00,0,0.541,1,51.4
12/09/17 16:45:00,0,0.609,1,52.3
12/09/17 17:00:00,0,0.611,1,51.8
12/09/17 17:15:00,0,0.543,1,50.3
12/09/17 17:30:00,0,0.476,1,44.5
12/09/17 17:45:00,0,0.428,1,40
12/09/17 18:00:00,0,0.398,1,39.3
12/09/17 18:15:00,0,0.378,1,39
12/09/17 18:30:00,0,0.365,1,38.6
12/09/17 18:45:00,0,0.357,1,38.4
12/09/17 19:00:00,0,0.354,1,38.2
12/09/17 19:15:00,0,0.369,1,38.2
12/09/17 19:30:00,0,0.374,1,38.1
12/09/17 19:45:00,0,0.387,1,38.1
12/09/17 20:00:00,0,0.401,1,38.1
12/09/17 20:15:00,0,0.405,1,38
12/09/17 20:30:00,0,0.463,1,38.8
12/09/17 20:45:00,0,0.502,1,39.4
12/09/17 21:00:00,0,0.48,1,38.7
12/09/17 21:15:00,0,0.478,1,38.7
12/09/17 21:30:00,0,0.476,1,38.5
12/09/17 21:45:00,0,0.438,1,37.7
12/09/17 22:00:00,0,0.409,1,37.3
12/09/17 22:15:00,0,0.393,1,37.3
12/09/17 22:30:00,0,0.381,1,37.2
12/09/17 22:45:00,0,0.37,1,37.1
12/09/17 23:00:00,0,0.361,1,36.9
12/09/17 23:15:00,0,0.356,1,36.8
12/09/17 23:30:00,0,0.355,1,36.9
12/09/17 23:45:00,0,0.359,1,36.6
12/10/17 0:00:00,0,0.354,1,36.7
12/10/17 0:15:00,0,0.351,1,36.4
12/10/17 0:30:00,0,0.348,1,36.1
12/10/17 0:45:00,0,0.347,1,36.1
12/10/17 1:00:00,0,0.346,1,36.2
12/10/17 1:15:00,0,0.344,1,36.3
12/10/17 1:30:00,0,0.345,1,35.7
12/10/17 1:45:00,0,0.365,1,35.9
12/10/17 2:00:00,0,0.392,1,36.2
12/10/17 2:15:00,0,0.413,1,35.9
12/10/17 2:30:00,0,0.406,1,35.7
12/10/17 2:45:00,0,0.402,1,35.8
12/10/17 3:00:00,0,0.399,1,35.9
12/10/17 3:15:00,0,0.39,1,35.7
12/10/17 3:30:00,0,0.388,1,35.8
12/10/17 3:45:00,0,0.39,1,35.5
12/10/17 4:00:00,0,0.399,1,35.2
12/10/17 4:15:00,0,0.401,1,34.8
12/10/17 4:30:00,0,0.389,1,34.4
12/10/17 4:45:00,0,0.376,1,34
12/10/17 5:00:00,0,0.366,1,33.8
12/10/17 5:15:00,0,0.362,1,33.7
12/10/17 5:30:00,0,0.358,1,33.4
12/10/17 5:45:00,0,0.353,1,33.1
12/10/17 6:00:00,0,0.348,1,33
12/10/17 6:15:00,0,0.344,1,32.7
12/10/17 6:30:00,0,0.346,1,32.4
12/10/17 6:45:00,0,0.381,1,32.8
12/10/17 7:00:00,0,0.414,1,33.2
12/10/17 7:15:00,0,0.401,1,32.8
12/10/17 7:30:00,0,0.385,1,32.2
12/10/17 7:45:00,0,0.37,1,31.9
12/10/17 8:00:00,0,0.357,1,31.8
12/10/17 8:15:00,0,0.348,1,32
12/10/17 8:30:00,0,0.342,1,32.4
12/10/17 8:45:00,0,0.338,1,33.2
12/10/17 9:00:00,0,0.337,1,34.1
12/10/17 9:15:00,0,0.335,1,34.9
12/10/17 9:30:00,0,0.336,1,36.1
12/10/17 9:45:00,0,0.337,1,37
12/10/17 10:00:00,0,0.338,1,37.7
12/10/17 10:15:00,0,0.338,1,37.7
12/10/17 10:30:00,0,0.338,1,38.7
12/10/17 10:45:00,0,0.342,1,41.8
12/10/17 11:00:00,0,0.349,1,46.2
12/10/17 11:15:00,0,0.353,1,47
12/10/17 11:30:00,0,0.357,1,47.5
12/10/17 11:45:00,0,0.361,1,48.6
12/10/17 12:00:00,0,0.362,1,48.9
12/10/17 12:15:00,0,0.364,1,49
12/10/17 12:30:00,0,0.366,1,50.1
12/10/17 12:45:00,0,0.367,1,50.1
12/10/17 13:00:00,0,0.367,1,50.1
12/10/17 13:15:00,0,0.366,1,51
12/10/17 13:30:00,0,0.368,1,50.8
12/10/17 13:45:00,0,0.369,1,51.1
12/10/17 14:00:00,0,0.377,1,50.9
12/10/17 14:15:00,0,0.419,1,52.7
12/10/17 14:30:00,0,0.435,1,53.1
12/10/17 14:45:00,0,0.421,1,52.7
12/10/17 15:00:00,0,0.403,1,52.9
12/10/17 15:15:00,0,0.395,1,52.2
12/10/17 15:30:00,0,0.456,1,53.3
12/10/17 15:45:00,0,0.512,1,54.8
12/10/17 16:00:00,0,0.513,1,54.6
12/10/17 16:15:00,0,0.471,1,53.8
12/10/17 16:30:00,0,0.459,1,53.2
12/10/17 16:45:00,0,0.484,1,53.5
12/10/17 17:00:00,0,0.491,1,53.4
12/10/17 17:15:00,0,0.475,1,52.6
12/10/17 17:30:00,0,0.456,1,51.7
12/10/17 17:45:00,0,0.444,1,51
12/10/17 18:00:00,0,0.443,1,50.6
12/10/17 18:15:00,0,0.452,1,50.5
12/10/17 18:30:00,0,0.476,1,50.9
12/10/17 18:45:00,0,0.522,1,51.6
12/10/17 19:00:00,0,0.492,1,50.5
12/10/17 19:15:00,0,0.469,1,49.9
12/10/17 19:30:00,0,0.482,1,50.5
12/10/17 19:45:00,0,0.535,1,51.5
12/10/17 20:00:00,0,0.59,1,52.8
12/10/17 20:15:00,0,0.596,1,52.6
12/10/17 20:30:00,0,0.606,1,52.7
12/10/17 20:45:00,0,0.616,1,53
12/10/17 21:00:00,0,0.588,1,52
12/10/17 21:15:00,0,0.538,1,51.1
12/10/17 21:30:00,0,0.59,1,52.3
12/10/17 21:45:00,0,0.68,1,53.6
12/10/17 22:00:00,0,0.68,1,53.5
12/10/17 22:15:00,0,0.594,1,54
12/10/17 22:30:00,0,0.514,1,50.4
12/10/17 22:45:00,0,0.464,1,51.2
12/10/17 23:00:00,0,0.423,1,40.8
12/10/17 23:15:00,0,0.396,1,40
12/10/17 23:30:00,0,0.378,1,39.8
12/10/17 23:45:00,0,0.368,1,39.7
12/11/17 0:00:00,0,0.36,1,39.3
12/11/17 0:15:00,0,0.355,1,39.1
12/11/17 0:30:00,0,0.351,1,39.1
12/11/17 0:45:00,0,0.349,1,39
12/11/17 1:00:00,0,0.349,1,38.7
12/11/17 1:15:00,0,0.371,1,39.1
12/11/17 1:30:00,0,0.386,1,39.5
12/11/17 1:45:00,0,0.38,1,39.3
12/11/17 2:00:00,0,0.369,1,39.1
12/11/17 2:15:00,0,0.364,1,39
12/11/17 2:30:00,0,0.372,1,39
12/11/17 2:45:00,0,0.391,1,39.5
12/11/17 3:00:00,0,0.431,1,40.5
12/11/17 3:15:00,0,0.451,1,40.8
12/11/17 3:30:00,0,0.433,1,40.6
12/11/17 3:45:00,0,0.435,1,40.9
12/11/17 4:00:00,0,0.444,1,41.2
12/11/17 4:15:00,0,0.422,1,40.3
12/11/17 4:30:00,0,0.4,1,39.9
12/11/17 4:45:00,0,0.386,1,39.2
12/11/17 5:00:00,0,0.379,1,39
12/11/17 5:15:00,0,0.374,1,38.3
12/11/17 5:30:00,0,0.373,1,37.9
12/11/17 5:45:00,0,0.377,1,37.8
12/11/17 6:00:00,0,0.384,1,37.6
12/11/17 6:15:00,0,0.378,1,37.2
12/11/17 6:30:00,0,0.376,1,36.8
12/11/17 6:45:00,0,0.381,1,36.9
12/11/17 7:00:00,0,0.382,1,36.2
12/11/17 7:15:00,0,0.369,1,35.8
12/11/17 7:30:00,0,0.357,1,36.1
12/11/17 7:45:00,0,0.351,1,35.8
12/11/17 8:00:00,0,0.346,1,35.9
12/11/17 8:15:00,0,0.343,1,37
12/11/17 8:30:00,0,0.341,1,37.3
12/11/17 8:45:00,0,0.34,1,38.4
12/11/17 9:00:00,0,0.34,1,39.1
12/11/17 9:15:00,0,0.34,1,40.1
12/11/17 9:30:00,0,0.347,1,46.6
12/11/17 9:45:00,0,0.353,1,48
12/11/17 10:00:00,0,0.357,1,49.8
12/11/17 10:15:00,0,0.361,1,50.9
12/11/17 10:30:00,0,0.363,1,52.1
12/11/17 10:45:00,0,0.365,1,53.3
12/11/17 11:00:00,0,0.37,1,53.8
12/11/17 11:15:00,0,0.386,1,54.3
12/11/17 11:30:00,0,0.396,1,56.1
12/11/17 11:45:00,0,0.391,1,56.6
12/11/17 12:00:00,0,0.388,1,57.9
12/11/17 12:15:00,0,0.384,1,58.1
12/11/17 12:30:00,0,0.382,1,59
12/11/17 12:45:00,0,0.383,1,58.8
12/11/17 13:00:00,0,0.385,1,59.7
12/11/17 13:15:00,0,0.385,1,60.6
12/11/17 13:30:00,0,0.402,1,61.2
12/11/17 13:45:00,0,0.448,1,62.3
12/11/17 14:00:00,0,0.515,1,63.4
12/11/17 14:15:00,0,0.485,1,61.1
12/11/17 14:30:00,0,0.443,1,60.8
12/11/17 14:45:00,0,0.415,1,61.2
12/11/17 15:00:00,0,0.418,1,60.8
12/11/17 15:15:00,0,0.465,1,61.1
12/11/17 15:30:00,0,0.516,1,61.6
12/11/17 15:45:00,0,0.506,1,61.3
12/11/17 16:00:00,0,0.488,1,60.9
12/11/17 16:15:00,0,0.523,1,60.8
12/11/17 16:30:00,0,0.537,1,63.4
12/11/17 16:45:00,0,0.577,1,63.4
12/11/17 17:00:00,0,0.587,1,63.3
12/11/17 17:15:00,0,0.544,1,62.9
12/11/17 17:30:00,0,0.515,1,62.2
12/11/17 17:45:00,0,0.483,1,61.4
12/11/17 18:00:00,0,0.458,1,61.1
12/11/17 18:15:00,0,0.463,1,60.6
12/11/17 18:30:00,0,0.48,1,60.4
12/11/17 18:45:00,0,0.503,1,60.3
12/11/17 19:00:00,0,0.502,1,59.9
12/11/17 19:15:00,0,0.481,1,59.6
12/11/17 19:30:00,0,0.467,1,59.1
12/11/17 19:45:00,0,0.489,1,59.2
12/11/17 20:00:00,0,0.507,1,59.5
12/11/17 20:15:00,0,0.544,1,59.8
12/11/17 20:30:00,0,0.566,1,60
12/11/17 20:45:00,0,0.555,1,59.6
12/11/17 21:00:00,0,0.549,1,59.3
12/11/17 21:15:00,0,0.613,1,59.9
12/11/17 21:30:00,0,0.618,1,60
12/11/17 21:45:00,0,0.592,1,59.6
12/11/17 22:00:00,0,0.614,1,59.7
12/11/17 22:15:00,0,0.558,1,60.4
12/11/17 22:30:00,0,0.5,1,59.9
12/11/17 22:45:00,0,0.46,1,59.5
12/11/17 23:00:00,0,0.447,1,59.5
12/11/17 23:15:00,0,0.487,1,60
12/11/17 23:30:00,0,0.549,1,60.7
12/11/17 23:45:00,0,0.568,1,60.7
12/12/17 0:00:00,0,0.59,1,60.6
12/12/17 0:15:00,0,0.591,1,60.6
12/12/17 0:30:00,0,0.559,1,60
12/12/17 0:45:00,0,0.546,1,59.8
12/12/17 1:00:00,0,0.554,1,59.8
12/12/17 1:15:00,0,0.554,1,59.7
12/12/17 1:30:00,0,0.549,1,59.3
12/12/17 1:45:00,0,0.57,1,59.5
12/12/17 2:00:00,0,0.585,1,59.6
12/12/17 2:15:00,0,0.547,1,58.8
12/12/17 2:30:00,0,0.524,1,58.3
12/12/17 2:45:00,0,0.521,1,58.1
12/12/17 3:00:00,0,0.567,1,58.5
12/12/17 3:15:00,0,0.576,1,58.6
12/12/17 3:30:00,0,0.56,1,58.3
12/12/17 3:45:00,0,0.555,1,58.2
12/12/17 4:00:00,0,0.551,1,58
12/12/17 4:15:00,0,0.568,1,58
12/12/17 4:30:00,0,0.594,1,58.2
12/12/17 4:45:00,0,0.587,1,57.9
12/12/17 5:00:00,0,0.55,1,57.1
12/12/17 5:15:00,0,0.532,1,56.6
12/12/17 5:30:00,0,0.523,1,56.3
12/12/17 5:45:00,0,0.519,1,55.8
12/12/17 6:00:00,0,0.518,1,55.3
12/12/17 6:15:00,0,0.546,1,55.2
12/12/17 6:30:00,0,0.563,1,55.1
12/12/17 6:45:00,0,0.527,1,54.1
12/12/17 7:00:00,0,0.476,1,53
12/12/17 7:15:00,0,0.442,1,52
12/12/17 7:30:00,0,0.418,1,51
12/12/17 7:45:00,0,0.405,1,50.8
12/12/17 8:00:00,0,0.397,1,50.7
12/12/17 8:15:00,0,0.392,1,50.3
12/12/17 8:30:00,0,0.386,1,50.2
12/12/17 8:45:00,0,0.382,1,50.7
12/12/17 9:00:00,0,0.381,1,51.6
12/12/17 9:15:00,0,0.381,1,52.3
12/12/17 9:30:00,0,0.381,1,53.3
12/12/17 9:45:00,0,0.382,1,54.3
12/12/17 10:00:00,0,0.384,1,55.2
12/12/17 10:15:00,0,0.384,1,55.6
12/12/17 10:30:00,0,0.384,1,56.1
12/12/17 10:45:00,0,0.385,1,56.3
12/12/17 11:00:00,0,0.388,1,56.9
12/12/17 11:15:00,0,0.391,1,56.5
12/12/17 11:30:00,0,0.392,1,56.8
12/12/17 11:45:00,0,0.389,1,56.4
12/12/17 12:00:00,0,0.388,1,56
12/12/17 12:15:00,0,0.403,1,55.9
12/12/17 12:30:00,0,0.398,1,56.4
12/12/17 12:45:00,0,0.393,1,55.6
12/12/17 13:00:00,0,0.39,1,55.4
12/12/17 13:15:00,0,0.387,1,54.7
12/12/17 13:30:00,0,0.388,1,54.6
12/12/17 13:45:00,0,0.385,1,54.3
12/12/17 14:00:00,0,0.385,1,54.6
12/12/17 14:15:00,0,0.383,1,55
12/12/17 14:30:00,0,0.385,1,54.6
12/12/17 14:45:00,0,0.385,1,55.6
12/12/17 15:00:00,0,0.39,1,56.3
12/12/17 15:15:00,0,0.393,1,56.3
12/12/17 15:30:00,0,0.397,1,56
12/12/17 15:45:00,0,0.391,1,56
12/12/17 16:00:00,0,0.388,1,55.4
12/12/17 16:15:00,0,0.386,1,55.5
12/12/17 16:30:00,0,0.384,1,55.3
12/12/17 16:45:00,0,0.386,1,55.1
12/12/17 17:00:00,0,0.389,1,54.8
12/12/17 17:15:00,0,0.386,1,54.2
