Device,ERU - 01,ERU - 01,ERU - 01,ERU - 01
Point,Exhaust Fan Air Flow Active,Exhaust Fan Speed Output Command,Exhaust Fan Start Stop Command,EA TEMP 4
2/10/18 19:45:00,0,0.024,1,65.4
2/10/18 20:00:00,0,0.025,1,65.4
2/10/18 20:15:00,0,0.025,1,64.5
2/10/18 20:30:00,0,0.027,1,65
2/10/18 20:45:00,0,0.028,1,65.9
2/10/18 21:00:00,0,0.026,1,66
2/10/18 21:15:00,0,0.026,1,65.9
2/10/18 21:30:00,0,0.027,1,65.4
2/10/18 21:45:00,0,0.029,1,65.1
2/10/18 22:00:00,0,0.03,1,65.9
2/10/18 22:15:00,0,0.024,1,66.6
2/10/18 22:30:00,0,0.022,1,65.4
2/10/18 22:45:00,0,0.024,1,65.9
2/10/18 23:00:00,0,0.023,1,65.7
2/10/18 23:15:00,0,0.026,1,65.4
2/10/18 23:30:00,0,0.026,1,66.1
2/10/18 23:45:00,0,0.022,1,66.5
2/11/18 0:00:00,0,0.02,1,66.2
2/11/18 0:15:00,0,0.018,1,65.9
2/11/18 0:30:00,0,0.017,1,65.6
2/11/18 0:45:00,0,0.121,1,65
2/11/18 1:00:00,0,0.131,1,65.2
2/11/18 1:15:00,0,0.087,1,66.5
2/11/18 1:30:00,0,0.06,1,66.5
2/11/18 1:45:00,0,0.044,1,66.3
2/11/18 2:00:00,0,0.034,1,66.4
2/11/18 2:15:00,0,0.028,1,65.9
2/11/18 2:30:00,0,0.022,1,65.8
2/11/18 2:45:00,0,0.02,1,66.5
2/11/18 3:00:00,0,0.015,1,66.3
2/11/18 3:15:00,0,0.013,1,66.1
2/11/18 3:30:00,0,0.011,1,65.9
2/11/18 3:45:00,0,0.013,1,65.4
2/11/18 4:00:00,0,0.013,1,65
2/11/18 4:15:00,0,0.012,1,64.9
2/11/18 4:30:00,0,0.015,1,64.9
2/11/18 4:45:00,0,0.014,1,64.4
2/11/18 5:00:00,0,0.013,1,64
2/11/18 5:15:00,0,0.014,1,63.9
2/11/18 5:30:00,0,0.017,1,64.4
2/11/18 5:45:00,0,0.016,1,64.2
2/11/18 6:00:00,0,0.014,1,63.8
2/11/18 6:15:00,0,0.015,1,63.4
2/11/18 6:30:00,0,0.018,1,63.4
2/11/18 6:45:00,0,0.019,1,64.2
2/11/18 7:00:00,0,0.017,1,64.3
2/11/18 7:15:00,0,0.02,1,63.9
2/11/18 7:30:00,0,0.021,1,63.6
2/11/18 7:45:00,0,0.021,1,63.5
2/11/18 8:00:00,0,0.024,1,64.2
2/11/18 8:15:00,0,0.024,1,64.4
2/11/18 8:30:00,0,0.024,1,64.2
2/11/18 8:45:00,0,0.023,1,64.1
2/11/18 9:00:00,0,0.023,1,64.4
2/11/18 9:15:00,0,0.022,1,65
2/11/18 9:30:00,0,0.018,1,65
2/11/18 9:45:00,0,0.018,1,65
2/11/18 10:00:00,0,0.021,1,65.1
2/11/18 10:15:00,0,0.023,1,65.4
2/11/18 10:30:00,0,0.021,1,66
2/11/18 10:45:00,0,0.044,1,66.1
2/11/18 11:00:00,0,0.14,1,66.3
2/11/18 11:15:00,0,0.219,1,66.6
2/11/18 11:30:00,"1,498.50",0.284,1,66.7
2/11/18 11:45:00,"3,883.00",0.336,1,66.9
2/11/18 12:00:00,"4,583.90",0.378,1,66.8
2/11/18 12:15:00,"5,113.20",0.411,1,67.4
2/11/18 12:30:00,"5,692.20",0.44,1,67.2
2/11/18 12:45:00,"6,433.00",0.464,1,67.4
2/11/18 13:00:00,"6,808.50",0.483,1,67.4
2/11/18 13:15:00,"6,971.50",0.499,1,67.2
2/11/18 13:30:00,"7,651.50",0.509,1,66.8
2/11/18 13:45:00,"7,449.70",0.517,1,66.6
2/11/18 14:00:00,"7,503.40",0.523,1,66.9
2/11/18 14:15:00,"7,868.60",0.531,1,66.7
2/11/18 14:30:00,"8,020.00",0.534,1,66.2
2/11/18 14:45:00,"7,949.70",0.537,1,66.2
2/11/18 15:00:00,"8,149.00",0.54,1,66.1
2/11/18 15:15:00,"8,178.40",0.543,1,66.2
2/11/18 15:30:00,"8,129.30",0.548,1,66.8
2/11/18 15:45:00,"8,149.00",0.551,1,66.7
2/11/18 16:00:00,"8,314.60",0.555,1,66.4
2/11/18 16:15:00,"8,246.80",0.557,1,66.5
2/11/18 16:30:00,"8,119.40",0.558,1,66.1
2/11/18 16:45:00,"8,381.90",0.563,1,66
2/11/18 17:00:00,"8,324.20",0.563,1,66.1
2/11/18 17:15:00,"8,533.60",0.563,1,66.4
2/11/18 17:30:00,"8,420.00",0.564,1,66
2/11/18 17:45:00,"8,353.10",0.567,1,65.6
2/11/18 18:00:00,"8,533.60",0.567,1,65.6
2/11/18 18:15:00,"8,246.80",0.568,1,65.5
2/11/18 18:30:00,"8,439.10",0.571,1,65.3
2/11/18 18:45:00,"8,599.10",0.572,1,65.2
2/11/18 19:00:00,"8,580.40",0.573,1,66.9
2/11/18 19:15:00,"8,410.50",0.573,1,66.7
2/11/18 19:30:00,"8,710.30",0.575,1,65.6
2/11/18 19:45:00,"8,571.10",0.575,1,66.1
2/11/18 20:00:00,"8,682.60",0.575,1,65.7
2/11/18 20:15:00,"8,608.40",0.575,1,65.2
2/11/18 20:30:00,"8,580.40",0.575,1,64.4
2/11/18 20:45:00,"8,608.40",0.573,1,64.8
2/11/18 21:00:00,"8,664.10",0.574,1,65.5
2/11/18 21:15:00,"8,543.00",0.572,1,65.1
2/11/18 21:30:00,"8,627.00",0.569,1,64.1
2/11/18 21:45:00,"8,524.20",0.569,1,64.2
2/11/18 22:00:00,"8,448.60",0.572,1,63.9
2/11/18 22:15:00,"8,682.60",0.572,1,64
2/11/18 22:30:00,"8,599.10",0.571,1,63.4
2/11/18 22:45:00,"8,410.50",0.573,1,63.6
2/11/18 23:00:00,"8,645.60",0.572,1,64.9
2/11/18 23:15:00,"8,533.60",0.574,1,63.8
2/11/18 23:30:00,"8,561.70",0.575,1,63.8
2/11/18 23:45:00,"8,514.80",0.575,1,63.8
2/12/18 0:00:00,"8,636.30",0.572,1,63.7
2/12/18 0:15:00,"8,617.70",0.57,1,64.2
2/12/18 0:30:00,"8,571.10",0.569,1,64.1
2/12/18 0:45:00,"8,589.80",0.569,1,63.3
2/12/18 1:00:00,"8,505.30",0.565,1,63.2
2/12/18 1:15:00,"8,543.00",0.564,1,63.9
2/12/18 1:30:00,"8,561.70",0.564,1,63.8
2/12/18 1:45:00,"8,343.50",0.56,1,63.8
2/12/18 2:00:00,"8,448.60",0.56,1,63.6
2/12/18 2:15:00,"8,324.20",0.561,1,63.5
2/12/18 2:30:00,"8,495.90",0.56,1,63.3
2/12/18 2:45:00,"8,420.00",0.561,1,63.1
2/12/18 3:00:00,"8,381.90",0.56,1,63.5
2/12/18 3:15:00,"8,410.50",0.563,1,63.3
2/12/18 3:30:00,"8,353.10",0.559,1,63.4
2/12/18 3:45:00,"8,429.60",0.56,1,63.4
2/12/18 4:00:00,"8,429.60",0.56,1,63.3
2/12/18 4:15:00,"8,333.90",0.564,1,63.3
2/12/18 4:30:00,"8,552.30",0.563,1,63.4
2/12/18 4:45:00,"8,486.40",0.565,1,63.4
2/12/18 5:00:00,"8,448.60",0.563,1,63.5
2/12/18 5:15:00,"8,420.00",0.563,1,63.5
2/12/18 5:30:00,"8,324.20",0.565,1,63.5
2/12/18 5:45:00,"8,495.90",0.566,1,63.6
2/12/18 6:00:00,"8,353.10",0.565,1,63.6
2/12/18 6:15:00,"8,324.20",0.564,1,63.6
2/12/18 6:30:00,"8,305.00",0.562,1,63.6
2/12/18 6:45:00,"8,420.00",0.563,1,63.4
2/12/18 7:00:00,"8,178.40",0.562,1,63.3
2/12/18 7:15:00,"8,188.20",0.567,1,63.3
2/12/18 7:30:00,"8,266.20",0.567,1,63.2
2/12/18 7:45:00,"8,285.60",0.569,1,62.6
2/12/18 8:00:00,"8,589.80",0.569,1,60.7
2/12/18 8:15:00,"8,448.60",0.568,1,59.9
2/12/18 8:30:00,"8,505.30",0.564,1,59.7
2/12/18 8:45:00,"8,728.70",0.563,1,59.4
2/12/18 9:00:00,"8,636.30",0.561,1,59.2
2/12/18 9:15:00,"8,774.50",0.563,1,59.2
2/12/18 9:30:00,"8,514.80",0.563,1,59
2/12/18 9:45:00,"8,719.50",0.565,1,59
2/12/18 10:00:00,"9,324.00",0.558,1,68.3
2/12/18 10:15:00,"9,071.10",0.55,1,68
2/12/18 10:30:00,"9,202.80",0.546,1,67.7
2/12/18 10:45:00,"8,991.20",0.54,1,68
2/12/18 11:00:00,"9,062.30",0.537,1,68.4
2/12/18 11:15:00,"9,115.20",0.532,1,68.2
2/12/18 11:30:00,"9,115.20",0.531,1,68.8
2/12/18 11:45:00,"9,332.60",0.53,1,69.4
2/12/18 12:00:00,"9,009.00",0.53,1,69.6
2/12/18 12:15:00,"9,561.80",0.532,1,69.5
2/12/18 12:30:00,"9,280.90",0.528,1,69.6
2/12/18 12:45:00,"8,946.50",0.524,1,68.6
2/12/18 13:00:00,"8,524.20",0.532,1,61.9
2/12/18 13:15:00,"9,761.00",0.54,1,65.8
2/12/18 13:30:00,"10,068.40",0.534,1,65.9
2/12/18 13:45:00,"9,818.40",0.531,1,67.5
2/12/18 14:00:00,"9,719.90",0.532,1,67.2
2/12/18 14:15:00,"9,761.00",0.531,1,67
2/12/18 14:30:00,"9,834.70",0.532,1,67
2/12/18 14:45:00,"9,924.00",0.53,1,66.9
2/12/18 15:00:00,"9,980.40",0.53,1,67.1
2/12/18 15:15:00,"10,257.80",0.528,1,67.3
2/12/18 15:30:00,"10,044.50",0.525,1,67.3
2/12/18 15:45:00,"10,131.90",0.524,1,67.4
2/12/18 16:00:00,"10,273.40",0.525,1,67.5
2/12/18 16:15:00,"10,179.30",0.525,1,67.6
2/12/18 16:30:00,"10,250.00",0.523,1,67.4
2/12/18 16:45:00,"10,397.60",0.524,1,67.5
2/12/18 17:00:00,"10,304.60",0.522,1,67.4
2/12/18 17:15:00,"10,413.00",0.52,1,67.4
2/12/18 17:30:00,"10,320.20",0.522,1,67.4
2/12/18 17:45:00,"10,389.90",0.52,1,67.4
2/12/18 18:00:00,"10,443.80",0.523,1,67.3
2/12/18 18:15:00,"10,649.10",0.527,1,67.1
2/12/18 18:30:00,"10,679.20",0.526,1,67
2/12/18 18:45:00,"10,611.40",0.524,1,66.7
2/12/18 19:00:00,"10,850.50",0.525,1,66.6
2/12/18 19:15:00,"10,791.20",0.527,1,66.4
2/12/18 19:30:00,"10,887.40",0.528,1,66
2/12/18 19:45:00,"11,062.80",0.528,1,64.4
2/12/18 20:00:00,"10,686.70",0.525,1,67.2
2/12/18 20:15:00,"10,768.90",0.527,1,67.6
2/12/18 20:30:00,"11,011.90",0.525,1,65.6
2/12/18 20:45:00,"11,011.90",0.526,1,63.2
2/12/18 21:00:00,"10,850.50",0.524,1,66
2/12/18 21:15:00,"11,070.00",0.525,1,66.7
2/12/18 21:30:00,"11,077.30",0.526,1,66.7
2/12/18 21:45:00,"11,099.00",0.526,1,63.4
2/12/18 22:00:00,"11,026.50",0.527,1,61.8
2/12/18 22:15:00,"11,099.00",0.527,1,63.5
2/12/18 22:30:00,"11,278.20",0.525,1,64.4
2/12/18 22:45:00,"11,475.60",0.527,1,62.3
2/12/18 23:00:00,"11,242.60",0.524,1,61.4
2/12/18 23:15:00,"11,156.60",0.525,1,63.2
2/12/18 23:30:00,"11,192.50",0.525,1,63.9
2/12/18 23:45:00,"11,192.50",0.522,1,60.5
2/13/18 0:00:00,"11,306.60",0.523,1,61.8
2/13/18 0:15:00,"11,214.00",0.522,1,64.8
2/13/18 0:30:00,"11,461.60",0.524,1,59.5
2/13/18 0:45:00,"11,299.50",0.526,1,61.5
2/13/18 1:00:00,"11,306.60",0.524,1,63.6
2/13/18 1:15:00,"11,285.30",0.518,1,59.5
2/13/18 1:30:00,"11,214.00",0.52,1,62.4
2/13/18 1:45:00,"11,433.60",0.518,1,60.3
2/13/18 2:00:00,"11,199.70",0.519,1,62.7
2/13/18 2:15:00,"11,113.40",0.518,1,60.2
2/13/18 2:30:00,"11,192.50",0.517,1,61.5
2/13/18 2:45:00,"11,342.00",0.519,1,59.8
2/13/18 3:00:00,"11,271.10",0.518,1,63.6
2/13/18 3:15:00,"11,163.80",0.516,1,62
2/13/18 3:30:00,"11,264.00",0.519,1,62
2/13/18 3:45:00,"11,363.20",0.518,1,65.3
2/13/18 4:00:00,"11,249.70",0.518,1,63.3
2/13/18 4:15:00,"11,454.60",0.516,1,61.5
2/13/18 4:30:00,"11,391.40",0.515,1,63.1
2/13/18 4:45:00,"11,249.70",0.518,1,67.3
2/13/18 5:00:00,"11,334.90",0.521,1,67.4
2/13/18 5:15:00,"11,221.20",0.518,1,68
2/13/18 5:30:00,"11,306.60",0.522,1,68.1
2/13/18 5:45:00,"11,278.20",0.523,1,68.1
2/13/18 6:00:00,"11,356.10",0.524,1,65.6
2/13/18 6:15:00,"11,412.50",0.526,1,66.2
2/13/18 6:30:00,"11,503.50",0.524,1,65.8
2/13/18 6:45:00,"11,299.50",0.522,1,66.9
2/13/18 7:00:00,"11,440.60",0.523,1,68.5
2/13/18 7:15:00,"11,342.00",0.522,1,68.2
2/13/18 7:30:00,"11,249.70",0.518,1,65.6
2/13/18 7:45:00,"11,391.40",0.522,1,64.8
2/13/18 8:00:00,"11,510.50",0.522,1,62.7
2/13/18 8:15:00,"11,356.10",0.521,1,61.8
2/13/18 8:30:00,"11,377.30",0.52,1,63.4
2/13/18 8:45:00,"11,447.60",0.523,1,64.9
2/13/18 9:00:00,"11,199.70",0.524,1,63.3
2/13/18 9:15:00,"11,405.50",0.528,1,60.7
2/13/18 9:30:00,"11,579.90",0.53,1,61.6
2/13/18 9:45:00,"11,683.40",0.53,1,64.7
2/13/18 10:00:00,"11,579.90",0.527,1,64.9
2/13/18 10:15:00,"11,655.90",0.528,1,59.8
2/13/18 10:30:00,"11,579.90",0.526,1,61.8
2/13/18 10:45:00,"11,607.60",0.525,1,60.7
2/13/18 11:00:00,"11,426.50",0.527,1,63.1
2/13/18 11:15:00,"11,447.60",0.527,1,63.2
2/13/18 11:30:00,"11,697.10",0.53,1,65.6
2/13/18 11:45:00,"11,510.50",0.53,1,65.6
2/13/18 12:00:00,"11,676.50",0.532,1,64.6
2/13/18 12:15:00,"11,697.10",0.526,1,63.1
2/13/18 12:30:00,"11,566.10",0.521,1,66.8
2/13/18 12:45:00,"5,066.00",0.056,1,68.1
2/13/18 13:00:00,"6,126.50",0.143,1,70.1
2/13/18 13:15:00,"7,297.50",0.214,1,70.3
2/13/18 13:30:00,"7,969.90",0.272,1,70.2
2/13/18 13:45:00,"8,765.40",0.324,1,69.9
2/13/18 14:00:00,"9,176.60",0.361,1,69.6
2/13/18 14:15:00,"9,595.30",0.387,1,69.6
2/13/18 14:30:00,"10,179.30",0.411,1,69.5
2/13/18 14:45:00,"10,273.40",0.431,1,69.5
2/13/18 15:00:00,"10,716.70",0.447,1,69.5
2/13/18 15:15:00,"10,902.10",0.459,1,69.7
2/13/18 15:30:00,"10,902.10",0.47,1,69.8
2/13/18 15:45:00,"11,127.90",0.476,1,69.8
2/13/18 16:00:00,"11,342.00",0.485,1,69.6
2/13/18 16:15:00,"11,313.70",0.49,1,69.6
2/13/18 16:30:00,"11,171.00",0.492,1,69.8
2/13/18 16:45:00,"11,256.80",0.496,1,69.8
2/13/18 17:00:00,"11,327.90",0.498,1,69.6
2/13/18 17:15:00,"11,334.90",0.502,1,69.5
2/13/18 17:30:00,"11,489.50",0.503,1,69.6
2/13/18 17:45:00,"11,517.40",0.505,1,69.6
2/13/18 18:00:00,"11,566.10",0.507,1,69.5
2/13/18 18:15:00,"11,614.50",0.51,1,69.4
2/13/18 18:30:00,"11,559.10",0.511,1,69.7
2/13/18 18:45:00,"11,412.50",0.511,1,69.5
2/13/18 19:00:00,"11,531.30",0.511,1,69.4
2/13/18 19:15:00,"11,697.10",0.513,1,69.2
2/13/18 19:30:00,"11,655.90",0.512,1,69.3
2/13/18 19:45:00,"11,724.50",0.512,1,69.5
2/13/18 20:00:00,"11,676.50",0.511,1,69.2
2/13/18 20:15:00,"11,517.40",0.513,1,69
2/13/18 20:30:00,"11,524.40",0.514,1,69.2
2/13/18 20:45:00,"11,586.90",0.513,1,69
2/13/18 21:00:00,"11,614.50",0.514,1,68.7
2/13/18 21:15:00,"11,758.60",0.513,1,68.6
2/13/18 21:30:00,"11,669.60",0.512,1,68.8
2/13/18 21:45:00,"11,710.80",0.51,1,68.7
2/13/18 22:00:00,"11,628.30",0.51,1,68.6
2/13/18 22:15:00,"11,614.50",0.51,1,68.7
2/13/18 22:30:00,"11,566.10",0.509,1,68.7
2/13/18 22:45:00,"11,724.50",0.509,1,68.8
2/13/18 23:00:00,"11,545.30",0.508,1,67.9
2/13/18 23:15:00,"11,264.00",0.508,1,66.5
2/13/18 23:30:00,"11,642.10",0.509,1,65.3
2/13/18 23:45:00,"11,662.70",0.51,1,68.2
2/14/18 0:00:00,"11,614.50",0.508,1,64.2
2/14/18 0:15:00,"11,717.60",0.509,1,66.3
2/14/18 0:30:00,"11,607.60",0.506,1,64.6
2/14/18 0:45:00,"11,649.00",0.506,1,67.2
2/14/18 1:00:00,"11,635.20",0.503,1,66.1
2/14/18 1:15:00,"11,454.60",0.504,1,65.7
2/14/18 1:30:00,"11,306.60",0.503,1,65.3
2/14/18 1:45:00,"11,482.60",0.503,1,63.5
2/14/18 2:00:00,"11,482.60",0.502,1,66.5
2/14/18 2:15:00,"11,249.70",0.503,1,64.5
2/14/18 2:30:00,"11,433.60",0.503,1,64.2
2/14/18 2:45:00,"11,454.60",0.505,1,63.9
2/14/18 3:00:00,"11,593.80",0.504,1,62.4
2/14/18 3:15:00,"11,503.50",0.505,1,61.4
2/14/18 3:30:00,"11,579.90",0.507,1,62.8
2/14/18 3:45:00,"11,545.30",0.506,1,63.8
2/14/18 4:00:00,"11,433.60",0.507,1,62.7
2/14/18 4:15:00,"11,517.40",0.508,1,63.3
2/14/18 4:30:00,"11,683.40",0.508,1,59.7
2/14/18 4:45:00,"11,384.40",0.509,1,63
2/14/18 5:00:00,"11,552.20",0.511,1,63.3
2/14/18 5:15:00,"11,676.50",0.511,1,63.7
2/14/18 5:30:00,"11,447.60",0.512,1,64.8
2/14/18 5:45:00,"11,440.60",0.51,1,63
2/14/18 6:00:00,"11,586.90",0.509,1,61.4
2/14/18 6:15:00,"11,538.30",0.51,1,60.1
2/14/18 6:30:00,"11,649.00",0.509,1,63.7
2/14/18 6:45:00,"11,614.50",0.509,1,63.1
2/14/18 7:00:00,"11,475.60",0.507,1,58.2
2/14/18 7:15:00,"11,697.10",0.509,1,61.7
2/14/18 7:30:00,"11,531.30",0.509,1,59
2/14/18 7:45:00,"11,552.20",0.508,1,62.5
2/14/18 8:00:00,"11,614.50",0.508,1,58.6
2/14/18 8:15:00,"11,503.50",0.508,1,61
2/14/18 8:30:00,"11,586.90",0.507,1,64.3
2/14/18 8:45:00,"11,489.50",0.506,1,60.2
2/14/18 9:00:00,"11,405.50",0.506,1,61.5
2/14/18 9:15:00,"11,461.60",0.508,1,64.7
2/14/18 9:30:00,"11,278.20",0.508,1,60.9
2/14/18 9:45:00,"11,349.10",0.511,1,60.3
2/14/18 10:00:00,"11,412.50",0.511,1,61.8
2/14/18 10:15:00,"11,356.10",0.511,1,62.6
2/14/18 10:30:00,"11,475.60",0.512,1,65.3
2/14/18 10:45:00,"11,391.40",0.512,1,66.1
2/14/18 11:00:00,"11,433.60",0.512,1,67.4
2/14/18 11:15:00,"11,586.90",0.516,1,67.8
2/14/18 11:30:00,"11,503.50",0.516,1,65.9
2/14/18 11:45:00,"11,503.50",0.517,1,68.3
2/14/18 12:00:00,"11,496.50",0.517,1,68.7
2/14/18 12:15:00,"11,593.80",0.518,1,69.1
2/14/18 12:30:00,"11,600.70",0.515,1,64.7
2/14/18 12:45:00,"11,531.30",0.517,1,63.6
2/14/18 13:00:00,"11,517.40",0.519,1,68.2
2/14/18 13:15:00,"11,552.20",0.517,1,68.5
2/14/18 13:30:00,"11,524.40",0.516,1,68.5
2/14/18 13:45:00,"11,433.60",0.517,1,68.3
2/14/18 14:00:00,"11,278.20",0.517,1,68.4
2/14/18 14:15:00,"11,579.90",0.516,1,68.7
2/14/18 14:30:00,"11,683.40",0.515,1,68.6
2/14/18 14:45:00,"11,482.60",0.515,1,68.5
2/14/18 15:00:00,"11,475.60",0.516,1,68.7
2/14/18 15:15:00,"10,581.10",0.524,1,61.2
2/14/18 15:30:00,"10,709.20",0.531,1,61.8
2/14/18 15:45:00,"10,938.90",0.535,1,60.5
2/14/18 16:00:00,"11,004.70",0.543,1,60.5
2/14/18 16:15:00,"10,916.80",0.547,1,61.8
2/14/18 16:30:00,"10,938.90",0.549,1,61.5
2/14/18 16:45:00,"10,968.20",0.55,1,61.1
2/14/18 17:00:00,"11,011.90",0.553,1,60.9
2/14/18 17:15:00,"11,033.80",0.555,1,61.2
2/14/18 17:30:00,"11,099.00",0.556,1,61.6
2/14/18 17:45:00,"11,077.30",0.557,1,61.5
2/14/18 18:00:00,"10,997.40",0.558,1,62
2/14/18 18:15:00,"11,019.20",0.557,1,61.7
2/14/18 18:30:00,"11,084.50",0.558,1,63.1
2/14/18 18:45:00,"10,953.50",0.559,1,63.6
2/14/18 19:00:00,"11,041.00",0.557,1,62.9
2/14/18 19:15:00,"11,004.70",0.559,1,62.1
2/14/18 19:30:00,"10,990.10",0.558,1,61.8
2/14/18 19:45:00,"10,924.20",0.558,1,63.3
2/14/18 20:00:00,"10,850.50",0.559,1,63.7
2/14/18 20:15:00,"10,894.80",0.558,1,63.6
2/14/18 20:30:00,"10,931.50",0.557,1,62
2/14/18 20:45:00,"10,924.20",0.557,1,61.6
2/14/18 21:00:00,"10,872.70",0.558,1,63.1
2/14/18 21:15:00,"10,931.50",0.558,1,63.1
2/14/18 21:30:00,"10,953.50",0.561,1,62.8
2/14/18 21:45:00,"10,909.50",0.562,1,62.6
2/14/18 22:00:00,"10,975.50",0.563,1,61.6
2/14/18 22:15:00,"10,909.50",0.562,1,61.3
2/14/18 22:30:00,"11,033.80",0.563,1,63.3
2/14/18 22:45:00,"10,982.80",0.56,1,62.2
2/14/18 23:00:00,"10,909.50",0.561,1,61.6
2/14/18 23:15:00,"11,033.80",0.56,1,61.4
2/14/18 23:30:00,"10,865.30",0.562,1,61.2
2/14/18 23:45:00,"10,872.70",0.561,1,61.8
2/15/18 0:00:00,"10,709.20",0.561,1,62.4
2/15/18 0:15:00,"10,828.30",0.56,1,61.9
2/15/18 0:30:00,"10,768.90",0.561,1,62
2/15/18 0:45:00,"10,746.50",0.56,1,61.6
2/15/18 1:00:00,"10,791.20",0.558,1,61.8
2/15/18 1:15:00,"10,656.60",0.556,1,61.2
2/15/18 1:30:00,"10,482.10",0.555,1,61.4
2/15/18 1:45:00,"10,558.30",0.555,1,61.8
2/15/18 2:00:00,"10,466.80",0.555,1,61.5
2/15/18 2:15:00,"10,679.20",0.556,1,61.6
2/15/18 2:30:00,"10,550.70",0.556,1,61.4
2/15/18 2:45:00,"10,520.30",0.557,1,61.4
2/15/18 3:00:00,"10,389.90",0.554,1,61.7
2/15/18 3:15:00,"10,289.00",0.554,1,61.8
2/15/18 3:30:00,"10,242.20",0.553,1,61.9
2/15/18 3:45:00,"10,234.30",0.553,1,62
2/15/18 4:00:00,"10,202.90",0.553,1,62.2
2/15/18 4:15:00,"10,281.20",0.554,1,62.4
2/15/18 4:30:00,"10,234.30",0.553,1,62.5
2/15/18 4:45:00,"10,076.40",0.553,1,62.6
2/15/18 5:00:00,"10,020.50",0.553,1,62.6
2/15/18 5:15:00,"10,012.50",0.553,1,62.6
2/15/18 5:30:00,"10,020.50",0.554,1,62.6
2/15/18 5:45:00,"8,928.50",0.524,1,62.8
2/15/18 6:00:00,"5,018.30",0.331,1,62
2/15/18 6:15:00,"4,142.80",0.26,1,61.8
2/15/18 6:30:00,0,0.176,1,61.7
2/15/18 6:45:00,0,0.114,1,61.5
2/15/18 7:00:00,"2,156.80",0.167,1,61.7
2/15/18 7:15:00,"4,162.10",0.241,1,62
2/15/18 7:30:00,693.7,0.228,1,62
2/15/18 7:45:00,"3,491.50",0.216,1,61.9
2/15/18 8:00:00,"4,921.40",0.281,1,62
2/15/18 8:15:00,"5,734.30",0.33,1,62.5
2/15/18 8:30:00,"6,653.60",0.374,1,62.6
2/15/18 8:45:00,"7,040.20",0.41,1,62.7
2/15/18 9:00:00,"7,524.70",0.437,1,63.1
2/15/18 9:15:00,"8,010.00",0.461,1,63.5
2/15/18 9:30:00,"8,069.90",0.48,1,63.8
2/15/18 9:45:00,"7,858.40",0.46,1,64.2
2/15/18 10:00:00,"8,305.00",0.474,1,64.5
2/15/18 10:15:00,"8,314.60",0.489,1,64.9
2/15/18 10:30:00,"8,353.10",0.498,1,65.1
2/15/18 10:45:00,"8,627.00",0.509,1,65.6
2/15/18 11:00:00,"8,682.60",0.52,1,65.7
2/15/18 11:15:00,"8,774.50",0.528,1,66.1
2/15/18 11:30:00,"8,946.50",0.535,1,66.3
2/15/18 11:45:00,"8,580.40",0.528,1,66.4
2/15/18 12:00:00,"6,020.80",0.407,1,65.6
2/15/18 12:15:00,"2,468.90",0.274,1,65.6
2/15/18 12:30:00,0,0.176,1,65.4
2/15/18 12:45:00,0,0.114,1,65.6
2/15/18 13:00:00,0,0.073,1,66.1
2/15/18 13:15:00,0,0.049,1,66.7
2/15/18 13:30:00,0,0.031,1,66.7
2/15/18 13:45:00,0,0.018,1,66.7
2/15/18 14:00:00,0,0.011,1,66.6
2/15/18 14:15:00,0,0.006,1,66.9
2/15/18 14:30:00,0,0.001,1,67
2/15/18 14:45:00,0,0.001,1,67.3
2/15/18 15:00:00,0,0,1,67.4
2/15/18 15:15:00,0,0,1,67.4
2/15/18 15:30:00,0,0,1,67.9
2/15/18 15:45:00,0,0,1,68.8
2/15/18 16:00:00,0,0,1,68.8
2/15/18 16:15:00,0,0,1,68.9
2/15/18 16:30:00,0,0,1,69.2
2/15/18 16:45:00,0,0,1,69.1
2/15/18 17:00:00,0,0,1,69.2
2/15/18 17:15:00,0,0,1,69.2
2/15/18 17:30:00,0,0.001,1,69.2
2/15/18 17:45:00,0,0.001,1,69.1
2/15/18 18:00:00,0,0.001,1,69
2/15/18 18:15:00,0,0.001,1,69
2/15/18 18:30:00,0,0.008,1,69.1
2/15/18 18:45:00,0,0.011,1,69.3
2/15/18 19:00:00,0,0.014,1,69.2
2/15/18 19:15:00,0,0.015,1,69.1
2/15/18 19:30:00,0,0.015,1,68.9
2/15/18 19:45:00,0,0.016,1,68.7
2/15/18 20:00:00,0,0.015,1,68.5
2/15/18 20:15:00,0,0.015,1,68.1
2/15/18 20:30:00,0,0.015,1,68.1
2/15/18 20:45:00,0,0.013,1,67.3
2/15/18 21:00:00,0,0.013,1,66.9
2/15/18 21:15:00,0,0.013,1,66.6
2/15/18 21:30:00,0,0.015,1,67.4
2/15/18 21:45:00,0,0.017,1,67
2/15/18 22:00:00,0,0.016,1,66.7
2/15/18 22:15:00,0,0.014,1,66.4
2/15/18 22:30:00,0,0.013,1,66.1
2/15/18 22:45:00,0,0.012,1,66.2
2/15/18 23:00:00,0,0.011,1,66.2
2/15/18 23:15:00,0,0.01,1,66.1
2/15/18 23:30:00,0,0.011,1,66.1
2/15/18 23:45:00,0,0.005,1,66
2/16/18 0:00:00,0,0.003,1,66.2
2/16/18 0:15:00,0,0.001,1,66
2/16/18 0:30:00,0,0,1,65.8
2/16/18 0:45:00,0,0,1,65.9
2/16/18 1:00:00,0,0,1,66.1
2/16/18 1:15:00,0,0.001,1,66.2
2/16/18 1:30:00,0,0.001,1,66.3
